period,demand_type,demand_mwh,temperature_2m,fueltype,type-name_y,generation_mwh
2026-06-08 12:00:00,Day-ahead demand forecast,55267,24.7,WND,Wind,23028
2026-06-08 12:00:00,Net generation,57354,24.7,BAT,Battery storage,1612
2026-06-08 12:00:00,Net generation,57354,24.7,COL,Coal,6859
2026-06-08 12:00:00,Net generation,57354,24.7,NG,Natural Gas,20654
2026-06-08 12:00:00,Net generation,57354,24.7,NUC,Nuclear,5012
2026-06-08 12:00:00,Net generation,57354,24.7,OTH,Other,50
2026-06-08 12:00:00,Net generation,57354,24.7,SUN,Solar,140
2026-06-08 12:00:00,Net generation,57354,24.7,WAT,Hydro,0
2026-06-08 12:00:00,Net generation,57354,24.7,WND,Wind,23028
2026-06-08 12:00:00,Total interchange,-220,24.7,BAT,Battery storage,1612
2026-06-08 12:00:00,Total interchange,-220,24.7,COL,Coal,6859
2026-06-08 12:00:00,Total interchange,-220,24.7,NG,Natural Gas,20654
2026-06-08 12:00:00,Total interchange,-220,24.7,NUC,Nuclear,5012
2026-06-08 12:00:00,Total interchange,-220,24.7,OTH,Other,50
2026-06-08 12:00:00,Total interchange,-220,24.7,SUN,Solar,140
2026-06-08 12:00:00,Total interchange,-220,24.7,WAT,Hydro,0
2026-06-08 12:00:00,Total interchange,-220,24.7,WND,Wind,23028
2026-06-08 11:00:00,Demand,56237,23.8,BAT,Battery storage,724
2026-06-08 11:00:00,Demand,56237,23.8,COL,Coal,6483
2026-06-08 11:00:00,Demand,56237,23.8,NG,Natural Gas,20073
2026-06-08 11:00:00,Demand,56237,23.8,NUC,Nuclear,5011
2026-06-08 11:00:00,Demand,56237,23.8,OTH,Other,50
2026-06-08 11:00:00,Demand,56237,23.8,SUN,Solar,1
2026-06-08 11:00:00,Demand,56237,23.8,WAT,Hydro,0
2026-06-08 11:00:00,Demand,56237,23.8,WND,Wind,23675
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,BAT,Battery storage,724
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,COL,Coal,6483
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,NG,Natural Gas,20073
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,NUC,Nuclear,5011
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,OTH,Other,50
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,SUN,Solar,1
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,WAT,Hydro,0
2026-06-08 11:00:00,Day-ahead demand forecast,54001,23.8,WND,Wind,23675
2026-06-08 11:00:00,Net generation,56016,23.8,BAT,Battery storage,724
2026-06-08 11:00:00,Net generation,56016,23.8,COL,Coal,6483
2026-06-08 11:00:00,Net generation,56016,23.8,NG,Natural Gas,20073
2026-06-08 11:00:00,Net generation,56016,23.8,NUC,Nuclear,5011
2026-06-08 11:00:00,Net generation,56016,23.8,OTH,Other,50
2026-06-08 11:00:00,Net generation,56016,23.8,SUN,Solar,1
2026-06-08 11:00:00,Net generation,56016,23.8,WAT,Hydro,0
2026-06-08 11:00:00,Net generation,56016,23.8,WND,Wind,23675
2026-06-08 11:00:00,Total interchange,-220,23.8,BAT,Battery storage,724
2026-06-08 11:00:00,Total interchange,-220,23.8,COL,Coal,6483
2026-06-08 11:00:00,Total interchange,-220,23.8,NG,Natural Gas,20073
2026-06-08 11:00:00,Total interchange,-220,23.8,NUC,Nuclear,5011
2026-06-08 11:00:00,Total interchange,-220,23.8,OTH,Other,50
2026-06-08 11:00:00,Total interchange,-220,23.8,SUN,Solar,1
2026-06-08 11:00:00,Total interchange,-220,23.8,WAT,Hydro,0
2026-06-08 11:00:00,Total interchange,-220,23.8,WND,Wind,23675
2026-06-08 10:00:00,Demand,55337,23.8,BAT,Battery storage,-468
2026-06-08 10:00:00,Demand,55337,23.8,COL,Coal,6167
2026-06-08 10:00:00,Demand,55337,23.8,NG,Natural Gas,19886
2026-06-08 10:00:00,Demand,55337,23.8,NUC,Nuclear,5011
2026-06-08 10:00:00,Demand,55337,23.8,OTH,Other,50
2026-06-08 10:00:00,Demand,55337,23.8,SUN,Solar,1
2026-06-08 10:00:00,Demand,55337,23.8,WAT,Hydro,0
2026-06-08 10:00:00,Demand,55337,23.8,WND,Wind,24439
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,BAT,Battery storage,-468
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,COL,Coal,6167
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,NG,Natural Gas,19886
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,NUC,Nuclear,5011
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,OTH,Other,50
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,SUN,Solar,1
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,WAT,Hydro,0
2026-06-08 10:00:00,Day-ahead demand forecast,52915,23.8,WND,Wind,24439
2026-06-08 10:00:00,Net generation,55086,23.8,BAT,Battery storage,-468
2026-06-08 10:00:00,Net generation,55086,23.8,COL,Coal,6167
2026-06-08 10:00:00,Net generation,55086,23.8,NG,Natural Gas,19886
2026-06-08 10:00:00,Net generation,55086,23.8,NUC,Nuclear,5011
2026-06-08 10:00:00,Net generation,55086,23.8,OTH,Other,50
2026-06-08 10:00:00,Net generation,55086,23.8,SUN,Solar,1
2026-06-08 10:00:00,Net generation,55086,23.8,WAT,Hydro,0
2026-06-08 10:00:00,Net generation,55086,23.8,WND,Wind,24439
2026-06-08 10:00:00,Total interchange,-250,23.8,BAT,Battery storage,-468
2026-06-08 10:00:00,Total interchange,-250,23.8,COL,Coal,6167
2026-06-08 10:00:00,Total interchange,-250,23.8,NG,Natural Gas,19886
2026-06-08 10:00:00,Total interchange,-250,23.8,NUC,Nuclear,5011
2026-06-08 10:00:00,Total interchange,-250,23.8,OTH,Other,50
2026-06-08 10:00:00,Total interchange,-250,23.8,SUN,Solar,1
2026-06-08 10:00:00,Total interchange,-250,23.8,WAT,Hydro,0
2026-06-08 10:00:00,Total interchange,-250,23.8,WND,Wind,24439
2026-06-08 09:00:00,Demand,55266,24.3,BAT,Battery storage,-1040
2026-06-08 09:00:00,Demand,55266,24.3,COL,Coal,5771
2026-06-08 09:00:00,Demand,55266,24.3,NG,Natural Gas,19687
2026-06-08 09:00:00,Demand,55266,24.3,NUC,Nuclear,5011
2026-06-08 09:00:00,Demand,55266,24.3,OTH,Other,50
2026-06-08 09:00:00,Demand,55266,24.3,SUN,Solar,1
2026-06-08 09:00:00,Demand,55266,24.3,WAT,Hydro,0
2026-06-08 09:00:00,Demand,55266,24.3,WND,Wind,25424
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,BAT,Battery storage,-1040
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,COL,Coal,5771
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,NG,Natural Gas,19687
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,NUC,Nuclear,5011
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,OTH,Other,50
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,SUN,Solar,1
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,WAT,Hydro,0
2026-06-08 09:00:00,Day-ahead demand forecast,53042,24.3,WND,Wind,25424
2026-06-08 09:00:00,Net generation,54904,24.3,BAT,Battery storage,-1040
2026-06-08 09:00:00,Net generation,54904,24.3,COL,Coal,5771
2026-06-08 09:00:00,Net generation,54904,24.3,NG,Natural Gas,19687
2026-06-08 09:00:00,Net generation,54904,24.3,NUC,Nuclear,5011
2026-06-08 09:00:00,Net generation,54904,24.3,OTH,Other,50
2026-06-08 09:00:00,Net generation,54904,24.3,SUN,Solar,1
2026-06-08 09:00:00,Net generation,54904,24.3,WAT,Hydro,0
2026-06-08 09:00:00,Net generation,54904,24.3,WND,Wind,25424
2026-06-08 09:00:00,Total interchange,-362,24.3,BAT,Battery storage,-1040
2026-06-08 09:00:00,Total interchange,-362,24.3,COL,Coal,5771
2026-06-08 09:00:00,Total interchange,-362,24.3,NG,Natural Gas,19687
2026-06-08 09:00:00,Total interchange,-362,24.3,NUC,Nuclear,5011
2026-06-08 09:00:00,Total interchange,-362,24.3,OTH,Other,50
2026-06-08 09:00:00,Total interchange,-362,24.3,SUN,Solar,1
2026-06-08 09:00:00,Total interchange,-362,24.3,WAT,Hydro,0
2026-06-08 09:00:00,Total interchange,-362,24.3,WND,Wind,25424
2026-06-08 08:00:00,Demand,55993,25.6,BAT,Battery storage,-1581
2026-06-08 08:00:00,Demand,55993,25.6,COL,Coal,6345
2026-06-08 08:00:00,Demand,55993,25.6,NG,Natural Gas,20160
2026-06-08 08:00:00,Demand,55993,25.6,NUC,Nuclear,5010
2026-06-08 08:00:00,Demand,55993,25.6,OTH,Other,50
2026-06-08 08:00:00,Demand,55993,25.6,SUN,Solar,4
2026-06-08 08:00:00,Demand,55993,25.6,WAT,Hydro,0
2026-06-08 08:00:00,Demand,55993,25.6,WND,Wind,25668
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,BAT,Battery storage,-1581
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,COL,Coal,6345
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,NG,Natural Gas,20160
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,NUC,Nuclear,5010
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,OTH,Other,50
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,SUN,Solar,4
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,WAT,Hydro,0
2026-06-08 08:00:00,Day-ahead demand forecast,53894,25.6,WND,Wind,25668
2026-06-08 08:00:00,Net generation,55656,25.6,BAT,Battery storage,-1581
2026-06-08 08:00:00,Net generation,55656,25.6,COL,Coal,6345
2026-06-08 08:00:00,Net generation,55656,25.6,NG,Natural Gas,20160
2026-06-08 08:00:00,Net generation,55656,25.6,NUC,Nuclear,5010
2026-06-08 08:00:00,Net generation,55656,25.6,OTH,Other,50
2026-06-08 08:00:00,Net generation,55656,25.6,SUN,Solar,4
2026-06-08 08:00:00,Net generation,55656,25.6,WAT,Hydro,0
2026-06-08 08:00:00,Net generation,55656,25.6,WND,Wind,25668
2026-06-08 08:00:00,Total interchange,-337,25.6,BAT,Battery storage,-1581
2026-06-08 08:00:00,Total interchange,-337,25.6,COL,Coal,6345
2026-06-08 08:00:00,Total interchange,-337,25.6,NG,Natural Gas,20160
2026-06-08 08:00:00,Total interchange,-337,25.6,NUC,Nuclear,5010
2026-06-08 08:00:00,Total interchange,-337,25.6,OTH,Other,50
2026-06-08 08:00:00,Total interchange,-337,25.6,SUN,Solar,4
2026-06-08 08:00:00,Total interchange,-337,25.6,WAT,Hydro,0
2026-06-08 08:00:00,Total interchange,-337,25.6,WND,Wind,25668
2026-06-08 07:00:00,Demand,57397,26.0,BAT,Battery storage,-774
2026-06-08 07:00:00,Demand,57397,26.0,COL,Coal,6789
2026-06-08 07:00:00,Demand,57397,26.0,NG,Natural Gas,20610
2026-06-08 07:00:00,Demand,57397,26.0,NUC,Nuclear,5009
2026-06-08 07:00:00,Demand,57397,26.0,OTH,Other,50
2026-06-08 07:00:00,Demand,57397,26.0,SUN,Solar,8
2026-06-08 07:00:00,Demand,57397,26.0,WAT,Hydro,0
2026-06-08 07:00:00,Demand,57397,26.0,WND,Wind,25487
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,BAT,Battery storage,-774
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,COL,Coal,6789
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,NG,Natural Gas,20610
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,NUC,Nuclear,5009
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,OTH,Other,50
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,SUN,Solar,8
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,WAT,Hydro,0
2026-06-08 07:00:00,Day-ahead demand forecast,55365,26.0,WND,Wind,25487
2026-06-08 07:00:00,Net generation,57179,26.0,BAT,Battery storage,-774
2026-06-08 07:00:00,Net generation,57179,26.0,COL,Coal,6789
2026-06-08 07:00:00,Net generation,57179,26.0,NG,Natural Gas,20610
2026-06-08 07:00:00,Net generation,57179,26.0,NUC,Nuclear,5009
2026-06-08 07:00:00,Net generation,57179,26.0,OTH,Other,50
2026-06-08 07:00:00,Net generation,57179,26.0,SUN,Solar,8
2026-06-08 07:00:00,Net generation,57179,26.0,WAT,Hydro,0
2026-06-08 07:00:00,Net generation,57179,26.0,WND,Wind,25487
2026-06-08 07:00:00,Total interchange,-217,26.0,BAT,Battery storage,-774
2026-06-08 07:00:00,Total interchange,-217,26.0,COL,Coal,6789
2026-06-08 07:00:00,Total interchange,-217,26.0,NG,Natural Gas,20610
2026-06-08 07:00:00,Total interchange,-217,26.0,NUC,Nuclear,5009
2026-06-08 07:00:00,Total interchange,-217,26.0,OTH,Other,50
2026-06-08 07:00:00,Total interchange,-217,26.0,SUN,Solar,8
2026-06-08 07:00:00,Total interchange,-217,26.0,WAT,Hydro,0
2026-06-08 07:00:00,Total interchange,-217,26.0,WND,Wind,25487
2026-06-08 06:00:00,Demand,59558,26.5,BAT,Battery storage,-159
2026-06-08 06:00:00,Demand,59558,26.5,COL,Coal,7217
2026-06-08 06:00:00,Demand,59558,26.5,NG,Natural Gas,21707
2026-06-08 06:00:00,Demand,59558,26.5,NUC,Nuclear,5010
2026-06-08 06:00:00,Demand,59558,26.5,OTH,Other,51
2026-06-08 06:00:00,Demand,59558,26.5,SUN,Solar,1
2026-06-08 06:00:00,Demand,59558,26.5,WAT,Hydro,0
2026-06-08 06:00:00,Demand,59558,26.5,WND,Wind,25610
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,BAT,Battery storage,-159
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,COL,Coal,7217
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,NG,Natural Gas,21707
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,NUC,Nuclear,5010
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,OTH,Other,51
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,SUN,Solar,1
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,WAT,Hydro,0
2026-06-08 06:00:00,Day-ahead demand forecast,57635,26.5,WND,Wind,25610
2026-06-08 06:00:00,Net generation,59437,26.5,BAT,Battery storage,-159
2026-06-08 06:00:00,Net generation,59437,26.5,COL,Coal,7217
2026-06-08 06:00:00,Net generation,59437,26.5,NG,Natural Gas,21707
2026-06-08 06:00:00,Net generation,59437,26.5,NUC,Nuclear,5010
2026-06-08 06:00:00,Net generation,59437,26.5,OTH,Other,51
2026-06-08 06:00:00,Net generation,59437,26.5,SUN,Solar,1
2026-06-08 06:00:00,Net generation,59437,26.5,WAT,Hydro,0
2026-06-08 06:00:00,Net generation,59437,26.5,WND,Wind,25610
2026-06-08 06:00:00,Total interchange,-121,26.5,BAT,Battery storage,-159
2026-06-08 06:00:00,Total interchange,-121,26.5,COL,Coal,7217
2026-06-08 06:00:00,Total interchange,-121,26.5,NG,Natural Gas,21707
2026-06-08 06:00:00,Total interchange,-121,26.5,NUC,Nuclear,5010
2026-06-08 06:00:00,Total interchange,-121,26.5,OTH,Other,51
2026-06-08 06:00:00,Total interchange,-121,26.5,SUN,Solar,1
2026-06-08 06:00:00,Total interchange,-121,26.5,WAT,Hydro,0
2026-06-08 06:00:00,Total interchange,-121,26.5,WND,Wind,25610
2026-06-08 05:00:00,Demand,62608,26.4,BAT,Battery storage,-291
2026-06-08 05:00:00,Demand,62608,26.4,COL,Coal,7241
2026-06-08 05:00:00,Demand,62608,26.4,NG,Natural Gas,24368
2026-06-08 05:00:00,Demand,62608,26.4,NUC,Nuclear,5009
2026-06-08 05:00:00,Demand,62608,26.4,OTH,Other,80
2026-06-08 05:00:00,Demand,62608,26.4,SUN,Solar,1
2026-06-08 05:00:00,Demand,62608,26.4,WAT,Hydro,8
2026-06-08 05:00:00,Demand,62608,26.4,WND,Wind,25550
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,BAT,Battery storage,-291
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,COL,Coal,7241
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,NG,Natural Gas,24368
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,NUC,Nuclear,5009
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,OTH,Other,80
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,SUN,Solar,1
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,WAT,Hydro,8
2026-06-08 05:00:00,Day-ahead demand forecast,60696,26.4,WND,Wind,25550
2026-06-08 05:00:00,Net generation,61967,26.4,BAT,Battery storage,-291
2026-06-08 05:00:00,Net generation,61967,26.4,COL,Coal,7241
2026-06-08 05:00:00,Net generation,61967,26.4,NG,Natural Gas,24368
2026-06-08 05:00:00,Net generation,61967,26.4,NUC,Nuclear,5009
2026-06-08 05:00:00,Net generation,61967,26.4,OTH,Other,80
2026-06-08 05:00:00,Net generation,61967,26.4,SUN,Solar,1
2026-06-08 05:00:00,Net generation,61967,26.4,WAT,Hydro,8
2026-06-08 05:00:00,Net generation,61967,26.4,WND,Wind,25550
2026-06-08 05:00:00,Total interchange,-639,26.4,BAT,Battery storage,-291
2026-06-08 05:00:00,Total interchange,-639,26.4,COL,Coal,7241
2026-06-08 05:00:00,Total interchange,-639,26.4,NG,Natural Gas,24368
2026-06-08 05:00:00,Total interchange,-639,26.4,NUC,Nuclear,5009
2026-06-08 05:00:00,Total interchange,-639,26.4,OTH,Other,80
2026-06-08 05:00:00,Total interchange,-639,26.4,SUN,Solar,1
2026-06-08 05:00:00,Total interchange,-639,26.4,WAT,Hydro,8
2026-06-08 05:00:00,Total interchange,-639,26.4,WND,Wind,25550
2026-06-08 04:00:00,Demand,65948,26.4,BAT,Battery storage,796
2026-06-08 04:00:00,Demand,65948,26.4,COL,Coal,7300
2026-06-08 04:00:00,Demand,65948,26.4,NG,Natural Gas,26749
2026-06-08 04:00:00,Demand,65948,26.4,NUC,Nuclear,5009
2026-06-08 04:00:00,Demand,65948,26.4,OTH,Other,103
2026-06-08 04:00:00,Demand,65948,26.4,SUN,Solar,1
2026-06-08 04:00:00,Demand,65948,26.4,WAT,Hydro,54
2026-06-08 04:00:00,Demand,65948,26.4,WND,Wind,25121
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,BAT,Battery storage,796
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,COL,Coal,7300
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,NG,Natural Gas,26749
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,NUC,Nuclear,5009
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,OTH,Other,103
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,SUN,Solar,1
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,WAT,Hydro,54
2026-06-08 04:00:00,Day-ahead demand forecast,64245,26.4,WND,Wind,25121
2026-06-08 04:00:00,Net generation,65134,26.4,BAT,Battery storage,796
2026-06-08 04:00:00,Net generation,65134,26.4,COL,Coal,7300
2026-06-08 04:00:00,Net generation,65134,26.4,NG,Natural Gas,26749
2026-06-08 04:00:00,Net generation,65134,26.4,NUC,Nuclear,5009
2026-06-08 04:00:00,Net generation,65134,26.4,OTH,Other,103
2026-06-08 04:00:00,Net generation,65134,26.4,SUN,Solar,1
2026-06-08 04:00:00,Net generation,65134,26.4,WAT,Hydro,54
2026-06-08 04:00:00,Net generation,65134,26.4,WND,Wind,25121
2026-06-08 04:00:00,Total interchange,-814,26.4,BAT,Battery storage,796
2026-06-08 04:00:00,Total interchange,-814,26.4,COL,Coal,7300
2026-06-08 04:00:00,Total interchange,-814,26.4,NG,Natural Gas,26749
2026-06-08 04:00:00,Total interchange,-814,26.4,NUC,Nuclear,5009
2026-06-08 04:00:00,Total interchange,-814,26.4,OTH,Other,103
2026-06-08 04:00:00,Total interchange,-814,26.4,SUN,Solar,1
2026-06-08 04:00:00,Total interchange,-814,26.4,WAT,Hydro,54
2026-06-08 04:00:00,Total interchange,-814,26.4,WND,Wind,25121
2026-06-08 03:00:00,Demand,68647,26.5,BAT,Battery storage,3639
2026-06-08 03:00:00,Demand,68647,26.5,COL,Coal,7336
2026-06-08 03:00:00,Demand,68647,26.5,NG,Natural Gas,27608
2026-06-08 03:00:00,Demand,68647,26.5,NUC,Nuclear,5008
2026-06-08 03:00:00,Demand,68647,26.5,OTH,Other,97
2026-06-08 03:00:00,Demand,68647,26.5,SUN,Solar,0
2026-06-08 03:00:00,Demand,68647,26.5,WAT,Hydro,151
2026-06-08 03:00:00,Demand,68647,26.5,WND,Wind,23993
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,BAT,Battery storage,3639
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,COL,Coal,7336
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,NG,Natural Gas,27608
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,NUC,Nuclear,5008
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,OTH,Other,97
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,SUN,Solar,0
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,WAT,Hydro,151
2026-06-08 03:00:00,Day-ahead demand forecast,67042,26.5,WND,Wind,23993
2026-06-08 03:00:00,Net generation,67833,26.5,BAT,Battery storage,3639
2026-06-08 03:00:00,Net generation,67833,26.5,COL,Coal,7336
2026-06-08 03:00:00,Net generation,67833,26.5,NG,Natural Gas,27608
2026-06-08 03:00:00,Net generation,67833,26.5,NUC,Nuclear,5008
2026-06-08 03:00:00,Net generation,67833,26.5,OTH,Other,97
2026-06-08 03:00:00,Net generation,67833,26.5,SUN,Solar,0
2026-06-08 03:00:00,Net generation,67833,26.5,WAT,Hydro,151
2026-06-08 03:00:00,Net generation,67833,26.5,WND,Wind,23993
2026-06-08 03:00:00,Total interchange,-814,26.5,BAT,Battery storage,3639
2026-06-08 03:00:00,Total interchange,-814,26.5,COL,Coal,7336
2026-06-08 03:00:00,Total interchange,-814,26.5,NG,Natural Gas,27608
2026-06-08 03:00:00,Total interchange,-814,26.5,NUC,Nuclear,5008
2026-06-08 03:00:00,Total interchange,-814,26.5,OTH,Other,97
2026-06-08 03:00:00,Total interchange,-814,26.5,SUN,Solar,0
2026-06-08 03:00:00,Total interchange,-814,26.5,WAT,Hydro,151
2026-06-08 03:00:00,Total interchange,-814,26.5,WND,Wind,23993
2026-06-08 02:00:00,Demand,69693,26.6,BAT,Battery storage,5527
2026-06-08 02:00:00,Demand,69693,26.6,COL,Coal,7452
2026-06-08 02:00:00,Demand,69693,26.6,NG,Natural Gas,27317
2026-06-08 02:00:00,Demand,69693,26.6,NUC,Nuclear,5009
2026-06-08 02:00:00,Demand,69693,26.6,OTH,Other,104
2026-06-08 02:00:00,Demand,69693,26.6,SUN,Solar,935
2026-06-08 02:00:00,Demand,69693,26.6,WAT,Hydro,151
2026-06-08 02:00:00,Demand,69693,26.6,WND,Wind,22616
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,BAT,Battery storage,5527
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,COL,Coal,7452
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,NG,Natural Gas,27317
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,NUC,Nuclear,5009
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,OTH,Other,104
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,SUN,Solar,935
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,WAT,Hydro,151
2026-06-08 02:00:00,Day-ahead demand forecast,68268,26.6,WND,Wind,22616
2026-06-08 02:00:00,Net generation,69111,26.6,BAT,Battery storage,5527
2026-06-08 02:00:00,Net generation,69111,26.6,COL,Coal,7452
2026-06-08 02:00:00,Net generation,69111,26.6,NG,Natural Gas,27317
2026-06-08 02:00:00,Net generation,69111,26.6,NUC,Nuclear,5009
2026-06-08 02:00:00,Net generation,69111,26.6,OTH,Other,104
2026-06-08 02:00:00,Net generation,69111,26.6,SUN,Solar,935
2026-06-08 02:00:00,Net generation,69111,26.6,WAT,Hydro,151
2026-06-08 02:00:00,Net generation,69111,26.6,WND,Wind,22616
2026-06-08 02:00:00,Total interchange,-583,26.6,BAT,Battery storage,5527
2026-06-08 02:00:00,Total interchange,-583,26.6,COL,Coal,7452
2026-06-08 02:00:00,Total interchange,-583,26.6,NG,Natural Gas,27317
2026-06-08 02:00:00,Total interchange,-583,26.6,NUC,Nuclear,5009
2026-06-08 02:00:00,Total interchange,-583,26.6,OTH,Other,104
2026-06-08 02:00:00,Total interchange,-583,26.6,SUN,Solar,935
2026-06-08 02:00:00,Total interchange,-583,26.6,WAT,Hydro,151
2026-06-08 02:00:00,Total interchange,-583,26.6,WND,Wind,22616
2026-06-08 01:00:00,Demand,71145,27.4,BAT,Battery storage,3631
2026-06-08 01:00:00,Demand,71145,27.4,COL,Coal,7458
2026-06-08 01:00:00,Demand,71145,27.4,NG,Natural Gas,26226
